stok_kodu,dosya_adi,ana_gorsel_mi,sira_no
777030,777030_1.png,True,1
778011,778011_1.png,True,1
779043,779043_1.png,True,1
780023,780023_1.png,True,1
783212,783212_1.png,True,1
784209,784209_1.png,True,1
785209,785209_1.png,True,1
786724,786724_1.png,True,1
787213,787213_1.png,True,1
788214,788214_1.png,True,1
789213,789213_1.png,True,1
790057,790057_1.png,True,1
791024,791024_1.png,True,1
792009,792009_1.png,True,1
793209,793209_1.png,True,1
794012,794012_1.png,True,1
796210,796210_1.png,True,1
797209,797209_1.png,True,1
798620210,798620210_1.png,True,1
799013,799013_1.png,True,1
800030,800030_1.png,True,1
801031,801031_1.png,True,1
802030,802030_1.png,True,1
804209,804209_1.png,True,1
805209,805209_1.jpg,True,1
806209,806209_1.png,True,1
807208,807208_1.png,True,1
808208,808208_1.png,True,1
809208A,809208A_1.png,True,1
809208B,809208B_1.png,True,1
809209A,809209A_1.png,True,1
809209B,809209B_1.png,True,1
809209C,809209C_1.png,True,1
809210A,809210A_1.png,True,1
809210C,809210C_1.png,True,1
809210D,809210D_1.png,True,1
809210E,809210E_1.png,True,1
809210F,809210F_1.png,True,1
809210G,809210G_1.png,True,1
809210H,809210H_1.png,True,1
809210I,809210I_1.png,True,1
809212A,809212A_1.png,True,1
809212B,809212B_1.png,True,1
809_210_B,809_210_B_1.png,True,1
810208,810208.png,True,1
810620,810620.png,True,1
811208,811208.png,True,1
811620,811620.png,True,1
813209,813209_1.png,True,1
814208,814208_1.png,True,1
815209,815209.png,True,1
815620,815620.png,True,1
816209,816209.png,True,1
816620,816620.png,True,1
817209,817209_1.png,True,1
818208,818208_1.png,True,1
820208,820208.png,True,1
820620,820620.png,True,1
821209620,821209620_1.png,True,1
822209,822209_1.png,True,1
823620A,823620A_1.png,True,1
823620B,823620B_1.png,True,1
823620C,823620C_1.png,True,1
823620D,823620D_1.png,True,1
823620E,823620E_1.jpg,True,1
823620F,823620F_1.png,True,1
823620G,823620G_1.png,True,1
823620H,823620H_1.jpg,True,1
823620I,823620I_1.png,True,1
823620J,823620J_1.png,True,1
824208,824208_1.png,True,1
824208,824208_2.jpg,False,2
824209A,824209A_1.png,True,1
824209B,824209B_1.jpg,True,1
824209C,824209C_1.png,True,1
824209D,824209D_1.png,True,1
824209F,824209F_1.png,True,1
824209G,824209G_1.jpg,True,1
824209H,824209H_1.jpg,True,1
824210A,824210A_1.png,True,1
824210B,824210B_1.png,True,1
824210C,824210C_1.png,True,1
824210D,824210D_1.png,True,1
824210E,824210E_1.png,True,1
824210F,824210F_1.jpg,True,1
824212,824212_1.png,True,1
825209,825209_1.png,True,1
827209,827209_1.png,True,1
828210,828210_1.png,True,1
829209,829209_1.png,True,1
830209,830209_1.png,True,1
831210,831210_1.png,True,1
832620,832620_1.png,True,1
834209,834209_1.png,True,1
835210,835210_1.png,True,1
836210,836210_1.png,True,1
837210,837210_1.png,True,1
838210,838210_1.png,True,1
839210,839210_1.png,True,1
840210,840210_1.png,True,1
841208,841208_1.png,True,1
842210,842210_1.png,True,1
843012,843012_1.png,True,1
844020,844020_1.png,True,1
845015,845015_1.png,True,1
846_015,846_015_1.png,True,1
847620,847620_1.png,True,1
849060,849060_1.png,True,1
850030,850030_1.png,True,1
851011,851011_1.png,True,1
852209,852209_1.jpg,True,1
853209,853209_1.jpg,True,1
854209,854209_1.jpg,True,1
855210,855210_1.png,True,1
856209,856209_1.jpg,True,1
857715,857715_1.png,True,1
861015,861015_1.png,True,1
862011,862011_1.png,True,1
863011,863011_1.png,True,1
870723,870723_1.png,True,1
871724,871724_1.png,True,1
872208,872208_1.jpg,True,1
874011,874011_1.jpg,True,1
876910.5,876910.5_1.jpg,True,1
878011.5,878011.5_1.jpg,True,1
881_620,881_620_1.jpg,True,1
882_037,882_037_1.jpg,True,1
883217,883217_1.jpg,True,1
884030,884030_1.jpg,True,1
885208,885208_1.jpg,True,1
886056,886056_1.jpg,True,1
887020,887020_1.jpg,True,1
888019,888019_1.jpg,True,1
893025,893025_1.png,True,1
894022,894022_1.jpg,True,1
895022,895022_1.png,True,1
896207.5,896207.5_1.jpg,True,1
897206,897206_1.jpg,True,1
898113.5,898113.5_1.jpg,True,1
899020,899020_1.jpg,True,1
900716,900716_1.jpg,True,1
901008,901008_1.jpg,True,1
904_A,904_A_1.jpg,True,1
904_B,904_B_1.jpg,True,1
905010,905010_1.jpg,True,1
906044,906044_1.jpg,True,1
907133,907133_1.jpg,True,1
9080100,9080100_1.jpg,True,1
909025,909025_1.jpg,True,1
911060,911060_1.jpg,True,1
912922,912922_1.jpg,True,1
913913,913913_1.jpg,True,1
914013,914013_1.jpg,True,1
917208008,917208008_1.jpg,True,1
920027,920027_1.jpg,True,1
921910,921910_1.jpg,True,1
922040,922040_1.jpg,True,1
923209,923209_1.jpg,True,1
924912,924912_1.jpg,True,1
925015,925015_1.jpg,True,1
926010,926010_1.jpg,True,1
927014,927014_1.jpg,True,1
928008,928008_1.jpg,True,1
929012,929012_1.jpg,True,1
931809,931809_1.jpg,True,1
933910,933910_1.jpg,True,1
935918,935918_1.jpg,True,1
936013.2,936013.2_1.jpg,True,1
937911,937911_1.jpg,True,1
938050,938050_1.jpg,True,1
940917,940917_1.png,True,1
941209,941209_1.jpg,True,1
942208,942208_1.jpg,True,1
948011,948011_1.jpg,True,1
949011,949011_1.jpg,True,1
950010,950010_1.jpg,True,1
952036,952036_1.jpg,True,1
953210,953210_1.png,True,1
954007,954007_1.jpg,True,1
955016,955016_1.jpg,True,1
956012,956012_1.jpg,True,1
959207,959207_1.jpg,True,1
962910,962910_1.jpg,True,1
964911,964911_1.jpg,True,1
966023.5,966023.5_1.jpg,True,1
967312,967312_1.jpg,True,1
967312,967312_2.png,False,2
969092,969092_1.jpg,True,1
970012,970012_1.jpg,True,1
972,972_1.jpg,True,1
973208,973208_1.jpg,True,1
975009,975009_1.jpg,True,1
976025,976025_1.jpg,True,1
980005,980005_1.jpg,True,1
980006,980006_1.jpg,True,1
981013,981013_1.jpg,True,1
981015,981015_1.jpg,True,1
981020,981020_1.jpg,True,1
982013,982013_1.jpg,True,1
982015,982015_1.jpg,True,1
982020,982020_1.jpg,True,1
983025,983025_1.jpg,True,1
986_053,986_053_1.png,True,1
987010,987010_1.jpg,True,1
987012,987012_1.jpg,True,1
988111,988111_1.png,True,1
989810,989810_1.jpg,True,1
990035,990035_1.jpg,True,1
991008,991008_1.jpg,True,1
992008,992008_1.png,True,1
993008,993008_1.jpg,True,1
994008,994008_1.jpg,True,1
997030,997030_1.jpg,True,1
999010,999010_1.png,True,1
ABS007,ABS007_1.jpg,True,1
APR285-5,APR285-5_1.jpg,True,1
APR286035,APR286035_1.jpg,True,1
APR288417,APR288417_1.jpg,True,1
APR291006,APR291006_1.png,True,1
APR291007,APR291007_1.png,True,1
YOK,YOK_1.jpg,True,1
ZMK-1981,ZMK-1981_1.jpeg,True,1
ZMK1980,ZMK1980_1.jpeg,True,1
ZMK1985110,ZMK1985110_1.jpeg,True,1
ZMK1987,ZMK1987_1.jpeg,True,1
ZMK1988,ZMK1988_1.jpg,True,1
ZMK1991,ZMK1991_1.jpeg,True,1
ZMK1992,ZMK1992_1.jpeg,True,1
Zmk1983,Zmk1983_1.jpeg,True,1
zmk1963,zmk1963_1.png,True,1
zmk1968,zmk1968_1.png,True,1
zmk1984,zmk1984_1.jpg,True,1
